order_id,order_date,customer_id,customer_segment,customer_city,customer_country,warehouse_id,warehouse_city,product_category,product_weight_kg,order_value_usd,shipping_method,carrier,distance_km,promised_delivery_days,actual_delivery_days,delivery_status,late_delivery,delivery_delay_days,shipping_cost_usd,package_size,payment_method,order_priority,weather_condition,customer_rating,return_requested,return_reason,delivery_attempts,warehouse_processing_hours,tracking_status
ORD-042172,19-01-2026,CUS-001415,Consumer,Hamburg,Germany,WH-001,New York,Home & Kitchen,4.53,385.34,International,PrimeDelivery,1370,11,17,Delivered,Yes,6,119.88,Large,Credit Card,Normal,Storm,3,No,None,1,24,Delivered
ORD-042173,12-11-2026,CUS-003261,Enterprise,Rome,Italy,WH-004,Toronto,Beauty,0.15,138.17,Economy,FastTrack Logistics,272.8,8,10,In Transit,Yes,2,6.63,Small,Credit Card,Normal,Rain,2,No,None,1,6.2,In Transit
ORD-042174,26-07-2026,CUS-005301,Consumer,Philadelphia,United States,WH-003,Chicago,Sports & Fitness,0.1,10.35,Express,SwiftShip,808.5,2,2,Delivered,No,0,35.61,Small,PayPal,Normal,Rain,4,No,None,1,12.5,Delivered
ORD-042175,08-05-2026,CUS-001623,Small Business,Seville,Spain,WH-005,London,Health & Personal Care,0.63,69.29,Standard,BlueRoute,2282.1,6,5,Delivered,No,0,65.9,Medium,Debit Card,High,Clear,4,No,None,1,6,Delivered
ORD-042176,05-08-2026,CUS-002056,Consumer,San Diego,United States,WH-008,Sydney,Beauty,1.36,10,Standard,FastTrack Logistics,1305.2,5,5,Delivered,No,0,41.58,Medium,PayPal,Normal,Clear,5,No,None,1,27.5,Delivered
ORD-042177,29-04-2026,CUS-005420,Consumer,Quebec City,Canada,WH-001,New York,Beauty,0.23,88.3,International,PrimeDelivery,730.8,10,11,Delivered,Yes,1,42.5,Small,Cash on Delivery,Normal,Cloudy,3,No,None,1,26.4,Delivered
ORD-042178,04-11-2026,CUS-002672,Small Business,Glasgow,United Kingdom,WH-007,Paris,Grocery,4.04,84.97,Express,ParcelPro,720.5,2,2,Delivered,No,0,61.26,Large,Digital Wallet,Normal,Rain,5,Yes,Changed Mind,1,22.7,Delivered
ORD-042179,13-02-2026,CUS-006254,Small Business,Perth,Australia,WH-007,Paris,Health & Personal Care,0.48,68.18,Express,SwiftShip,1965.1,3,4,In Transit,Yes,1,54.75,Small,Debit Card,Normal,Storm,3,No,None,1,3,In Transit
ORD-042180,01-02-2026,CUS-002108,Consumer,Dallas,United States,WH-009,Dubai,Books,0.56,22.12,Economy,EagleCourier,569.4,8,10,Delivered,Yes,2,15.21,Medium,Digital Wallet,Normal,Extreme Heat,3,No,None,1,22.8,Delivered
ORD-042181,06-06-2026,CUS-003823,Premium,Dubai,United Arab Emirates,WH-003,Chicago,Pet Supplies,5.58,48.53,Standard,GlobalExpress,3872.2,7,8,Delivered,Yes,1,142.74,Large,Credit Card,Normal,Cloudy,3,No,None,1,4.3,Delivered
ORD-042182,09-09-2026,CUS-005683,Small Business,Puebla,Mexico,WH-003,Chicago,Toys,0.88,25.88,International,FastTrack Logistics,1750.8,11,12,Delivered,Yes,1,124.25,Large,Cash on Delivery,Normal,Clear,3,No,None,2,22.7,Delivered
ORD-042183,18-08-2026,CUS-000554,Consumer,Ottawa,Canada,WH-009,Dubai,Home & Kitchen,0.1,76.33,Standard,SwiftShip,2251.1,6,8,Delivered,Yes,2,47.83,Small,PayPal,Normal,Rain,3,Yes,Wrong Item,1,16.7,Delivered
ORD-042184,30-10-2026,CUS-004082,Consumer,Frankfurt,Germany,WH-002,Los Angeles,Toys,1.56,28.98,Standard,SpeedyCargo,3054.8,6,8,Delivered,Yes,2,84.98,Medium,Cash on Delivery,Normal,Snow,2,No,None,1,9.5,Delivered
ORD-042185,06-09-2026,CUS-000151,Consumer,Melbourne,Australia,WH-006,Berlin,Sports & Fitness,2.25,83.89,Standard,SwiftShip,1266.3,5,5,Delivered,No,0,72.21,Oversized,Digital Wallet,High,Extreme Heat,5,No,None,1,10.8,Delivered
ORD-042186,30-05-2026,CUS-004150,Consumer,San Antonio,United States,WH-001,New York,Home & Kitchen,0.1,10,Express,FastTrack Logistics,4049.9,4,5,In Transit,Yes,1,133.44,Small,Credit Card,High,Cloudy,2,No,None,2,11.8,In Transit
ORD-042187,25-03-2026,CUS-003054,Consumer,Manchester,United Kingdom,WH-003,Chicago,Fashion,0.76,126.37,Express,SwiftShip,582.9,2,2,Delivered,No,0,36.7,Medium,Credit Card,High,Cloudy,4,No,None,1,3.4,Delivered
ORD-042188,07-01-2026,CUS-005360,Premium,Phoenix,United States,WH-005,London,Automotive,4.64,91.8,Economy,SwiftShip,3056.9,10,12,Delivered,Yes,2,86.2,Large,Debit Card,Normal,Snow,2,Yes,Late Delivery,2,28.8,Delivered
ORD-042189,06-01-2026,CUS-002115,Enterprise,Sharjah,United Arab Emirates,WH-009,Dubai,Fashion,0.47,98.32,Express,ParcelPro,693,2,3,Delivered,Yes,1,27.64,Small,Credit Card,High,Snow,3,No,None,1,7.1,Delivered
ORD-042190,19-01-2026,CUS-002242,Consumer,Bristol,United Kingdom,WH-009,Dubai,Electronics,1.28,412.63,International,BlueRoute,3338.1,12,12,Delivered,No,0,213.19,Medium,Credit Card,High,Clear,4,No,None,1,9,Delivered
ORD-042191,27-04-2026,CUS-000397,Consumer,Islamabad,Pakistan,WH-009,Dubai,Health & Personal Care,0.52,52.39,Express,SwiftShip,6570.3,5,6,In Transit,Yes,1,311.76,Medium,PayPal,Low,Clear,4,No,None,1,28,In Transit
ORD-042192,31-12-2026,CUS-000194,Small Business,Liverpool,United Kingdom,WH-001,New York,Sports & Fitness,3.47,19.64,Express,SwiftShip,1223.2,3,3,Delivered,No,0,74.03,Large,Credit Card,Normal,Clear,5,No,None,1,11.3,Delivered
ORD-042193,21-05-2026,CUS-005002,Consumer,Vancouver,Canada,WH-002,Los Angeles,Books,0.43,11.8,Express,GlobalExpress,4389.4,4,5,Delivered,Yes,1,162.31,Small,Credit Card,High,Cloudy,4,Yes,Changed Mind,1,3.7,Delivered
ORD-042194,31-01-2026,CUS-005747,Consumer,New York,United States,WH-007,Paris,Pet Supplies,3.95,39.95,Standard,SpeedyCargo,1208.4,5,4,Delivered,No,0,52.29,Large,Debit Card,High,Cloudy,4,No,None,2,7.2,Delivered
ORD-042195,19-06-2026,CUS-003336,Premium,Philadelphia,United States,WH-010,Singapore,Grocery,3.3,192.9,Express,ParcelPro,922.2,2,2,Delivered,No,0,68.27,Large,Credit Card,Normal,Clear,4,No,None,1,23.4,Delivered
ORD-042196,10-01-2026,CUS-005520,Consumer,Montreal,Canada,WH-005,London,Fashion,1.02,48.57,Express,FastTrack Logistics,566.3,2,2,Delivered,No,0,38.9,Medium,Bank Transfer,High,Clear,4,No,None,1,10.2,Delivered
ORD-042197,30-12-2026,CUS-002892,Consumer,Chicago,United States,WH-010,Singapore,Grocery,4.77,108.66,Standard,PrimeDelivery,4114.4,7,9,Delivered,Yes,2,150.72,Large,Bank Transfer,Normal,Cloudy,3,No,None,1,6.8,Delivered
ORD-042198,18-08-2026,CUS-002307,Consumer,Leeds,United Kingdom,WH-010,Singapore,Grocery,2.7,105.33,International,GlobalExpress,2623.3,11,12,Delivered,Yes,1,204.59,Large,Credit Card,Low,Cloudy,2,Yes,Product Defect,2,30.6,Delivered
ORD-042199,06-09-2026,CUS-004928,Enterprise,Houston,United States,WH-001,New York,Health & Personal Care,0.34,15.31,Standard,FastTrack Logistics,604.6,4,4,Delivered,No,0,18.16,Small,Digital Wallet,Low,Clear,3,No,None,1,5.2,Delivered
ORD-042200,21-09-2026,CUS-000078,Consumer,Philadelphia,United States,WH-002,Los Angeles,Sports & Fitness,2.88,10,Express,GlobalExpress,1334,3,3,Delivered,No,0,77.95,Large,Debit Card,Normal,Clear,4,No,None,2,19.9,Delivered
ORD-042201,31-03-2026,CUS-001093,Consumer,Austin,United States,WH-001,New York,Books,0.1,28.28,Express,SpeedyCargo,2102,3,3,Delivered,No,0,60.27,Small,Debit Card,High,Extreme Heat,4,No,None,1,14.7,Delivered
ORD-042202,01-01-2026,CUS-000694,Consumer,Rio de Janeiro,Brazil,WH-008,Sydney,Toys,1.31,30.89,Standard,SpeedyCargo,2342.9,6,6,Delivered,No,0,68.24,Medium,Cash on Delivery,Normal,Cloudy,3,Yes,Late Delivery,1,21.5,Delivered
ORD-042203,13-01-2026,CUS-003476,Enterprise,Perth,Australia,WH-007,Paris,Sports & Fitness,1.25,193.57,International,PrimeDelivery,2017.3,11,10,Delivered,No,0,107.16,Medium,Bank Transfer,Normal,Clear,5,No,None,1,17.8,Delivered
ORD-042204,17-12-2026,CUS-004015,Enterprise,Birmingham,United Kingdom,WH-003,Chicago,Grocery,2.83,45.69,International,FastTrack Logistics,1506.2,11,13,Delivered,Yes,2,110.83,Large,Cash on Delivery,Low,Cloudy,2,No,None,1,20.9,Delivered
ORD-042205,08-06-2026,CUS-004710,Small Business,Stuttgart,Germany,WH-008,Sydney,Electronics,0.1,836.39,International,BlueRoute,1555.4,11,12,Delivered,Yes,1,66.54,Small,Digital Wallet,High,Rain,4,No,None,2,9.2,Delivered
ORD-042206,03-02-2026,CUS-003276,Consumer,Glasgow,United Kingdom,WH-009,Dubai,Fashion,0.62,196.91,Economy,SpeedyCargo,1103.1,9,10,Delivered,Yes,1,23.73,Medium,PayPal,High,Extreme Heat,2,Yes,Wrong Item,1,13.3,Delivered
ORD-042207,29-07-2026,CUS-001777,Small Business,Calgary,Canada,WH-009,Dubai,Grocery,0.67,28.82,Same Day,ParcelPro,539.6,1,1,Delivered,No,0,51.73,Medium,Cash on Delivery,Normal,Rain,4,No,None,1,7.1,Delivered
ORD-042208,11-04-2026,CUS-002839,Consumer,Phoenix,United States,WH-001,New York,Toys,0.67,46.6,Standard,ParcelPro,362.4,4,4,Delivered,No,0,16.65,Large,PayPal,High,Cloudy,5,No,None,1,6.3,Delivered
ORD-042209,25-03-2026,CUS-004122,Consumer,Yokohama,Japan,WH-003,Chicago,Pet Supplies,0.1,101.73,Standard,ParcelPro,3872.4,7,11,In Transit,Yes,4,90.18,Small,Debit Card,Normal,Storm,2,Yes,Product Defect,1,3.5,In Transit
ORD-042210,19-02-2026,CUS-001231,Premium,Tokyo,Japan,WH-005,London,Toys,0.9,61.48,Standard,ParcelPro,2303,6,7,Delivered,Yes,1,63.49,Medium,PayPal,Low,Cloudy,2,No,None,2,30.1,Delivered
ORD-042211,26-02-2026,CUS-005679,Consumer,Sharjah,United Arab Emirates,WH-009,Dubai,Grocery,0.1,66.09,International,BlueRoute,3535.8,12,15,Delivered,Yes,3,159.93,Small,Debit Card,Low,Cloudy,3,Yes,Not as Described,1,29.1,Delivered
ORD-042212,05-09-2026,CUS-004609,Consumer,Faisalabad,Pakistan,WH-006,Berlin,Fashion,0.41,107.5,Express,SwiftShip,578.9,2,2,Delivered,No,0,25.01,Small,Credit Card,Normal,Rain,4,No,None,1,14.4,Delivered
ORD-042213,29-05-2026,CUS-002572,Consumer,London,United Kingdom,WH-001,New York,Fashion,0.12,77.6,Express,SpeedyCargo,1477.3,3,3,Delivered,No,0,48.4,Small,Credit Card,Normal,Clear,5,No,None,1,12.2,Delivered
ORD-042214,20-09-2026,CUS-000593,Enterprise,Phoenix,United States,WH-008,Sydney,Fashion,0.53,127.49,Economy,GlobalExpress,3031.2,10,13,Delivered,Yes,3,56.6,Medium,Credit Card,High,Rain,4,No,None,1,10,Delivered
ORD-042215,26-09-2026,CUS-004073,Small Business,Frankfurt,Germany,WH-009,Dubai,Office Supplies,0.58,10,International,PrimeDelivery,1668.6,11,17,Delayed,Yes,6,87.39,Medium,Cash on Delivery,High,Snow,3,No,None,1,7.7,Exception
ORD-042216,27-10-2026,CUS-003432,Consumer,Salvador,Brazil,WH-005,London,Home & Kitchen,0.88,103.37,International,ParcelPro,2283.6,11,13,Delivered,Yes,2,126.09,Medium,Bank Transfer,Low,Clear,3,No,None,1,8.9,Delivered
ORD-042217,27-09-2026,CUS-004122,Enterprise,Calgary,Canada,WH-006,Berlin,Home & Kitchen,6.4,113.68,Express,GlobalExpress,3039.5,4,8,Delivered,Yes,4,170.88,Large,Digital Wallet,Low,Storm,2,No,None,1,44.1,Delivered
ORD-042218,18-02-2026,CUS-004272,Consumer,Nice,France,WH-004,Toronto,Home & Kitchen,10.03,283.53,International,GlobalExpress,991.4,10,15,Delivered,Yes,5,129.68,Oversized,PayPal,High,Snow,3,No,None,2,3.3,Delivered
ORD-042219,27-07-2026,CUS-004964,Small Business,Montpellier,France,WH-002,Los Angeles,Home & Kitchen,2.01,92.42,Economy,BlueRoute,2467.8,9,13,In Transit,Yes,4,65.82,Large,Debit Card,Low,Rain,3,No,None,1,18.1,In Transit
ORD-042220,16-01-2026,CUS-004145,Small Business,San Diego,United States,WH-010,Singapore,Grocery,2.41,90.4,Express,SpeedyCargo,428,2,2,Delivered,No,0,32.15,Large,Debit Card,Low,Cloudy,4,No,None,1,14.7,Delivered
ORD-042221,10-02-2026,CUS-003453,Small Business,Nagoya,Japan,WH-005,London,Sports & Fitness,1.56,173.23,Standard,PrimeDelivery,555.1,4,4,Delivered,No,0,23.73,Medium,Credit Card,High,Rain,4,No,None,1,12.6,Delivered
ORD-042222,30-10-2026,CUS-001843,Premium,Houston,United States,WH-003,Chicago,Pet Supplies,2.69,145.98,Express,BlueRoute,4675.1,4,6,Delivered,Yes,2,273.35,Large,Credit Card,High,Cloudy,3,No,None,1,10.9,Delivered
ORD-042223,03-03-2026,CUS-002988,Consumer,Winnipeg,Canada,WH-002,Los Angeles,Fashion,0.78,124.97,Standard,PrimeDelivery,271.5,4,4,Delivered,No,0,16.73,Large,Bank Transfer,Normal,Cloudy,5,No,None,1,22.2,Delivered
ORD-042224,13-02-2026,CUS-006127,Small Business,Edmonton,Canada,WH-005,London,Electronics,0.1,502.99,Economy,BlueRoute,1599.1,9,10,Delivered,Yes,1,23,Small,Cash on Delivery,Normal,Clear,3,No,None,1,27.5,Delivered
ORD-042225,07-09-2026,CUS-001779,Consumer,New York,United States,WH-006,Berlin,Beauty,0.27,10,Express,PrimeDelivery,3397.5,4,4,Delivered,No,0,121.78,Small,PayPal,Normal,Extreme Heat,4,No,None,1,3.3,Delivered
ORD-042226,19-08-2026,CUS-002483,Consumer,Melbourne,Australia,WH-003,Chicago,Office Supplies,1.38,104.44,International,SpeedyCargo,4007,12,12,Delivered,No,0,220.99,Medium,PayPal,High,Extreme Heat,5,No,None,1,2.4,Delivered
ORD-042227,12-09-2026,CUS-004123,Consumer,Dallas,United States,WH-001,New York,Books,0.23,36.93,Standard,FastTrack Logistics,1518.2,5,6,Delivered,Yes,1,30.44,Small,PayPal,Normal,Cloudy,4,No,None,1,18.5,Delivered
ORD-042228,25-10-2026,CUS-004642,Small Business,Pune,India,WH-004,Toronto,Electronics,2.24,772.15,International,SwiftShip,5694.5,13,12,Delivered,No,0,448.27,Large,Credit Card,Urgent,Rain,4,No,None,1,3.6,Delivered
ORD-042229,24-11-2026,CUS-002885,Consumer,Sydney,Australia,WH-005,London,Electronics,0.1,954.66,Economy,FastTrack Logistics,5026.4,11,17,Delayed,Yes,6,92.32,Small,Bank Transfer,High,Storm,2,No,None,3,6.4,In Transit
ORD-042230,11-11-2026,CUS-001065,Enterprise,Manchester,United Kingdom,WH-010,Singapore,Home & Kitchen,13.03,281.67,Standard,SpeedyCargo,876.3,5,6,Delivered,Yes,1,72.78,Oversized,PayPal,Low,Extreme Heat,3,No,None,1,11.5,Delivered
ORD-042231,15-02-2026,CUS-005085,Consumer,Nantes,France,WH-009,Dubai,Beauty,0.14,22.2,Express,EagleCourier,1170.4,3,3,Delivered,No,0,42.9,Small,Debit Card,Urgent,Snow,5,No,None,1,4.5,Delivered
ORD-042232,06-07-2026,CUS-000818,Enterprise,Hyderabad,India,WH-009,Dubai,Beauty,0.48,33.03,Standard,EagleCourier,5341.8,8,10,Delivered,Yes,2,123.65,Small,Digital Wallet,Normal,Rain,3,No,None,1,28.8,Delivered
ORD-042233,14-11-2026,CUS-000421,Consumer,Glasgow,United Kingdom,WH-004,Toronto,Electronics,0.1,492.59,International,ParcelPro,2241.2,11,13,Delayed,Yes,2,93.61,Small,Debit Card,High,Storm,3,No,None,3,12.8,In Transit
ORD-042234,22-09-2026,CUS-000105,Enterprise,Bristol,United Kingdom,WH-004,Toronto,Health & Personal Care,0.77,53.21,Express,ParcelPro,843.6,2,2,Delivered,No,0,38.41,Medium,PayPal,Normal,Clear,3,No,None,1,23.5,Delivered
ORD-042235,10-12-2026,CUS-000233,Consumer,Perth,Australia,WH-006,Berlin,Toys,0.24,62.13,Economy,PrimeDelivery,1689,9,9,Delivered,No,0,22.97,Small,PayPal,Low,Clear,4,No,None,2,19.1,Delivered
ORD-042236,26-12-2026,CUS-000681,Consumer,Hyderabad,India,WH-002,Los Angeles,Electronics,0.87,10.98,Express,SpeedyCargo,6299.1,5,8,Delivered,Yes,3,385.33,Large,Credit Card,High,Storm,2,No,None,2,10.5,Delivered
ORD-042237,28-03-2026,CUS-004821,Small Business,Dallas,United States,WH-006,Berlin,Home & Kitchen,0.11,614.66,Express,SwiftShip,2717.6,3,3,Delivered,No,0,102.56,Medium,Credit Card,High,Cloudy,5,No,None,1,8.8,Delivered
ORD-042238,08-04-2026,CUS-001282,Consumer,Sydney,Australia,WH-009,Dubai,Beauty,0.5,11.23,Standard,BlueRoute,4783.1,7,10,Delivered,Yes,3,130.1,Medium,Debit Card,Low,Clear,2,No,None,1,10.7,Delivered
ORD-042239,04-04-2026,CUS-006345,Consumer,Amsterdam,Netherlands,WH-007,Paris,Office Supplies,0.1,42.67,Express,PrimeDelivery,2192.3,3,4,Delivered,Yes,1,71.89,Small,Credit Card,Normal,Storm,3,No,None,2,24.7,Delivered
ORD-042240,18-03-2026,CUS-001190,Small Business,Rio de Janeiro,Brazil,WH-008,Sydney,Health & Personal Care,0.19,76.37,Express,SwiftShip,245.6,2,2,In Transit,No,0,13.59,Small,PayPal,High,Clear,4,No,None,1,7.5,In Transit
ORD-042241,20-06-2026,CUS-002990,Consumer,Rome,Italy,WH-009,Dubai,Electronics,4.93,773.11,Standard,BlueRoute,580.3,4,4,Delivered,No,0,32.45,Large,Debit Card,High,Clear,4,No,None,1,12,Delivered
ORD-042242,01-11-2026,CUS-005510,Consumer,Ahmedabad,India,WH-002,Los Angeles,Electronics,1.43,166.02,Standard,ParcelPro,3004.1,6,6,Delivered,No,0,87.79,Medium,Debit Card,Urgent,Cloudy,4,No,None,2,3.6,Delivered
ORD-042243,27-01-2026,CUS-006071,Enterprise,Frankfurt,Germany,WH-006,Berlin,Beauty,0.42,16.4,International,PrimeDelivery,1360.7,11,12,Delivered,Yes,1,80.62,Medium,PayPal,High,Clear,4,Yes,Product Defect,1,11.6,Delivered
ORD-042244,23-05-2026,CUS-003074,Enterprise,Birmingham,United Kingdom,WH-009,Dubai,Electronics,7.87,16.37,Express,FastTrack Logistics,2272.9,3,3,Delivered,No,0,126.3,Large,Debit Card,High,Rain,4,No,None,1,2.6,Delivered
ORD-042245,19-05-2026,CUS-000734,Consumer,Perth,Australia,WH-005,London,Beauty,0.1,10,Standard,GlobalExpress,938.6,5,4,Delivered,No,0,29.97,Medium,Cash on Delivery,Urgent,Rain,4,No,None,1,3.2,Delivered
ORD-042246,05-02-2026,CUS-001566,Small Business,Philadelphia,United States,WH-008,Sydney,Beauty,0.14,57.9,Standard,PrimeDelivery,658.6,4,4,Delivered,No,0,18,Small,Debit Card,Normal,Clear,4,No,None,1,10.8,Delivered
ORD-042247,20-06-2026,CUS-001837,Consumer,Houston,United States,WH-007,Paris,Home & Kitchen,0.1,10.53,Economy,EagleCourier,4402.7,11,10,Delivered,No,0,67.01,Small,PayPal,Urgent,Rain,4,No,None,1,1.6,Delivered
ORD-042248,19-03-2026,CUS-005081,Consumer,Calgary,Canada,WH-003,Chicago,Grocery,1.37,18.73,Express,PrimeDelivery,565.7,2,2,Delivered,No,0,39.93,Medium,Cash on Delivery,Normal,Cloudy,5,No,None,2,29.6,Delivered
ORD-042249,10-04-2026,CUS-005957,Consumer,San Antonio,United States,WH-002,Los Angeles,Fashion,1.13,51.27,Standard,EagleCourier,2536.6,6,5,Delivered,No,0,76.95,Medium,Debit Card,Urgent,Extreme Heat,4,No,None,1,5.5,Delivered
ORD-042250,20-03-2026,CUS-000076,Premium,Milan,Italy,WH-002,Los Angeles,Grocery,0.1,77.02,Standard,FastTrack Logistics,693.7,4,4,Delivered,No,0,19.19,Small,PayPal,Low,Clear,4,No,None,1,6.9,Delivered
ORD-042251,30-05-2026,CUS-003123,Consumer,Sheffield,United Kingdom,WH-005,London,Office Supplies,1.16,17.91,Standard,EagleCourier,1890.8,5,6,Delivered,Yes,1,55.11,Medium,PayPal,High,Cloudy,3,No,None,1,8.7,Delivered
ORD-042252,27-03-2026,CUS-005773,Consumer,Montreal,Canada,WH-010,Singapore,Toys,0.91,101.19,Standard,EagleCourier,2288.4,6,8,Delivered,Yes,2,54.63,Medium,Digital Wallet,Normal,Storm,2,No,None,1,7.1,Delivered
ORD-042253,07-06-2026,CUS-005940,Consumer,Phoenix,United States,WH-010,Singapore,Home & Kitchen,0.1,224.49,Economy,SwiftShip,1249.3,9,13,Delayed,Yes,4,19.49,Small,Cash on Delivery,Normal,Snow,2,No,None,1,11.2,Exception
ORD-042254,15-01-2026,CUS-002326,Consumer,Leeds,United Kingdom,WH-001,New York,Grocery,5.4,19.14,International,BlueRoute,3199.4,12,17,Delivered,Yes,5,250.96,Large,Cash on Delivery,Low,Cloudy,2,No,None,2,19.9,Delivered
ORD-042255,29-05-2026,CUS-003622,Consumer,Kolkata,India,WH-003,Chicago,Electronics,0.1,277.94,International,PrimeDelivery,6586.7,13,18,Delivered,Yes,5,351.05,Small,Credit Card,Normal,Storm,2,No,None,1,3.8,Delivered
ORD-042256,14-01-2026,CUS-002108,Enterprise,San Diego,United States,WH-001,New York,Pet Supplies,3.92,155.64,International,BlueRoute,4563.3,12,12,Delivered,No,0,391.41,Large,Credit Card,High,Clear,4,No,None,1,2.3,Delivered
ORD-042257,11-11-2026,CUS-001665,Consumer,Phoenix,United States,WH-005,London,Electronics,5.02,1363.19,International,BlueRoute,1285.1,11,10,Delivered,No,0,103.75,Large,Digital Wallet,High,Rain,5,No,None,1,2.8,Delivered
ORD-042258,28-09-2026,CUS-004526,Consumer,Dallas,United States,WH-001,New York,Fashion,1.67,78.98,Economy,EagleCourier,249.9,8,8,Delivered,No,0,12.18,Large,Debit Card,Urgent,Clear,4,No,None,1,6.4,Delivered
ORD-042259,30-03-2026,CUS-001809,Consumer,Los Angeles,United States,WH-001,New York,Electronics,2.42,128.92,Standard,SpeedyCargo,3203.3,6,8,Delivered,Yes,2,130.18,Large,PayPal,Low,Cloudy,2,No,None,1,39.1,Delivered
ORD-042260,24-01-2026,CUS-005084,Small Business,Nice,France,WH-002,Los Angeles,Beauty,0.64,123.59,Express,GlobalExpress,1602.3,3,4,Delivered,Yes,1,75.55,Large,Bank Transfer,High,Rain,2,Yes,Late Delivery,1,7.1,Delivered
ORD-042261,11-05-2026,CUS-004011,Premium,Glasgow,United Kingdom,WH-004,Toronto,Pet Supplies,1.32,245.64,Standard,SpeedyCargo,284.2,4,5,Delivered,Yes,1,15.82,Medium,Digital Wallet,Normal,Rain,3,Yes,Changed Mind,1,16.1,Delivered
ORD-042262,03-10-2026,CUS-000807,Small Business,London,United Kingdom,WH-001,New York,Grocery,7.57,70.48,Standard,SwiftShip,647.8,4,5,Delivered,Yes,1,39.38,Large,Credit Card,Normal,Snow,2,No,None,2,17.5,Delivered
ORD-042263,09-01-2026,CUS-005909,Consumer,Abu Dhabi,United Arab Emirates,WH-006,Berlin,Office Supplies,2.05,97.35,International,ParcelPro,5902,13,16,Delivered,Yes,3,485.4,Large,PayPal,High,Extreme Heat,2,No,None,1,6.7,Delivered
ORD-042264,19-08-2026,CUS-006275,Small Business,Frankfurt,Germany,WH-009,Dubai,Health & Personal Care,0.43,55.02,Standard,ParcelPro,1130.4,5,6,Delivered,Yes,1,26.01,Small,Debit Card,High,Snow,4,Yes,Product Defect,1,11.7,Delivered
ORD-042265,20-08-2026,CUS-001713,Consumer,Edmonton,Canada,WH-006,Berlin,Fashion,1.22,112.61,International,ParcelPro,4454,12,10,Delivered,No,0,257.47,Medium,Debit Card,Urgent,Cloudy,4,No,None,1,7.5,Delivered
ORD-042266,26-12-2026,CUS-003850,Consumer,Milan,Italy,WH-003,Chicago,Beauty,0.59,23.18,Economy,PrimeDelivery,2484.5,9,13,Delivered,Yes,4,46.8,Medium,Debit Card,Low,Extreme Heat,3,No,None,1,45.2,Delivered
ORD-042267,10-01-2026,CUS-002132,Consumer,San Antonio,United States,WH-009,Dubai,Fashion,0.23,125.85,Economy,GlobalExpress,1061.4,9,11,In Transit,Yes,2,19.34,Small,Digital Wallet,High,Rain,4,No,None,1,3.8,In Transit
ORD-042268,24-07-2026,CUS-004592,Consumer,Montreal,Canada,WH-002,Los Angeles,Pet Supplies,8.46,50.89,Express,BlueRoute,729.6,2,2,Delivered,No,0,58.81,Large,Bank Transfer,Normal,Clear,4,No,None,1,20.2,Delivered
ORD-042269,11-10-2026,CUS-005076,Enterprise,Stuttgart,Germany,WH-004,Toronto,Electronics,0.38,525.2,Standard,FastTrack Logistics,1444.3,5,5,Delivered,No,0,33.11,Small,Bank Transfer,Normal,Clear,4,No,None,2,24.6,Delivered
ORD-042270,07-12-2026,CUS-005262,Consumer,Islamabad,Pakistan,WH-002,Los Angeles,Electronics,1.96,13.77,Express,ParcelPro,8561.9,5,6,Delivered,Yes,1,414.24,Medium,Cash on Delivery,Normal,Clear,4,No,None,1,4.4,Delivered
ORD-042271,06-08-2026,CUS-002113,Small Business,Phoenix,United States,WH-001,New York,Toys,1.31,10,Standard,EagleCourier,4127.9,7,8,Delivered,Yes,1,135.89,Medium,Bank Transfer,Normal,Clear,3,No,None,1,7.5,Delivered
ORD-042272,14-07-2026,CUS-002376,Enterprise,Houston,United States,WH-006,Berlin,Home & Kitchen,9.59,181.83,Standard,FastTrack Logistics,979.7,5,4,Delivered,No,0,51.27,Large,Credit Card,High,Clear,3,No,None,1,4.4,Delivered
ORD-042273,05-12-2026,CUS-004546,Consumer,Faisalabad,Pakistan,WH-003,Chicago,Beauty,0.1,63.44,International,FastTrack Logistics,5265.9,13,10,Delivered,No,0,338.01,Medium,Cash on Delivery,Urgent,Clear,4,No,None,1,4.7,Delivered
ORD-042274,06-12-2026,CUS-004366,Small Business,Phoenix,United States,WH-002,Los Angeles,Health & Personal Care,0.1,13.14,Express,SwiftShip,2392.6,3,3,Delivered,No,0,83.54,Small,Credit Card,High,Extreme Heat,4,Yes,Product Defect,1,9.5,Delivered
